YEAR,FIELD,PRODUCTION,delta_prod
2014,K15-FN,192.66123628000005,-686
2014,K15-FO,35259.78488535,-5835
2014,K15-FP,86308.04795072,-25576
2014,K17-FA,54467.48415590501,-37655
2014,K18-Golf,84891.59986632499,-31104
2014,Kiel-Windeweer,55830.898498505005,-10149
2014,Kollum,50272.323501864994,12090
2014,Kollum-Noord,56230.68913029001,-57421
2014,Kollumerland,20.1910731,16
2014,Kommerzijl,99111.56501961498,-84271
2014,L01-A,46102.0852147,-10270
2014,L02-FA,128325.395739005,6827
2014,L02-FB,360040.996795275,15791
2014,L04-A,41448.78130565,-16163
2014,L04-B,16023.406695605,-2336
2014,L04-D,51398.11507597002,-102098
2014,L04-F,30393.120197890003,17813
2014,L04-I,25233.788332150005,6962
2014,L05-B,80973.17717406499,-5370
2014,L05-C,55479.234143935,-32775
2014,L05a-A,130936.85575506,69528
2014,L07-A,0.0,0
2014,L07-B,0.0,0
2014,L07-C,21274.46869517,19868
2014,L07-G,6438.78341366,-4109
2014,L07-H,0.0,-13
2014,L07-H South-East,9545.372004625,-314
2014,L07-N,5214.490206345,-879
2014,L08-A,21026.653337945,152
2014,L08-D,63287.45862959001,-34718
2014,L08-G,26648.246846855003,-2953
2014,L08-H,10257.450178775,38
2014,L08-P,34693.584577060006,-370
2014,L09-FA,105982.958525625,-8044
2014,L09-FB,22443.09509285,-14382
2014,L09-FC,5.016120825,1
2014,L09-FD,76932.05520832501,20212
2014,L09-FE,1350.482139615,-29998
2014,L09-FF,1161.79476814,-558
2014,L09-FI,0.0,0
2014,L09-FK,217275.48252688505,-17224
2014,L09-FL,68991.34605765001,-31122
2014,L10-CDA,99881.29007885496,5482
2014,L10-G,1458.699539975,-720
2014,L10-M,95989.44807985002,-37644
2014,L12b-C,22621.658445070003,-7088
2014,L13-FC,40741.36902054502,10071
2014,L13-FD,19348.494555945,-6275
2014,L13-FE,0.0,-1365
2014,L13-FF,50648.46715901,-19676
2014,L13-FG,0.0,0
2014,L15b-A,84382.82385605999,-21795
2014,Langezwaag,80628.15561925,30397
2014,Lauwersoog,331170.4733938251,-64092
2014,Leens,77230.526528935,35817
2014,Leeuwarden-Nijega,12808.429808050005,-4374
2014,Loon op Zand,1447.6704036500005,-4348
2014,Loon op Zand-Zuid,1981.4890411,-650
2014,M07-A,72601.356965255,-27564
2014,Maasdijk,3731.06345877,-2363
2014,Markham,38516.751609565006,-4131
2014,Marum,174728.3986222,131456
2014,Metslawier,0.0,0
2014,Metslawier-Zuid,383280.0031024099,111515
2014,Middelburen,0.0,0
2014,Middelie,30158.932232635,28306
2014,Middenmeer,68941.12155450002,7307
2014,Moddergat,373134.83069183,-55798
2014,Molenpolder,27076.82821882,-984
2014,Monster,32885.87906831501,-6921
2014,Munnekezijl,99188.07800456502,17463
2014,N07-FA,121378.88912025,-16940
2014,Nes,1288171.5987350552,-218500
2014,Nijensleek,0.0,0
2014,Noorderdam,0.0,-40
2014,Noordwolde,1902.4548093,-782
2014,Oldelamer,229.97147,-3940
2014,Oosterhesselen,43150.389793184986,-13909
2014,Oostrum,26471.494783690003,-57222
2014,Opeinde,2490.26399645,-1076
2014,Opeinde-Zuid,2765.91328595,1414
2014,Opende-Oost,136712.22211369002,1202
2014,Oud-Beijerland Noord,10713.68931221,1739
2014,Oud-Beijerland Zuid,833.4471998150001,-2810
2014,Oude Pekela,16348.77096431,-19324
2014,Oudeland,73386.53547433,-88285
2014,Oudendijk,90508.901981015,0
2014,P06-Main,62094.56918690999,7026
2014,P09-A,19892.837025435,-8326
2014,P09-B,0.0,-20
2014,P11b-De Ruyter,37933.75599956,-9357
2014,P11b-Van Ghent,76107.286794215,-9135
2014,P12-SW,0.0,0
2014,P15 Rijn,2604.0154809,-584
2014,Pasop,134.753787185,-305
2014,Pernis,53565.557148865,10782
2014,Pernis-West,124217.1484769,-6883
2014,Q01-B,85631.54994969002,-200084
2014,Q01-D,253399.18161216503,0
2014,Q04-A,69627.66234633002,14546
2014,Q04-B,59566.36200774,-8940
2014,Q13a-Amstel,16752.33502705,0
2014,Q16-FA,122096.21233178004,-10324
2014,Q16-Maas,134655.330913135,0
2014,Reedijk,19244.13497974,6845
2014,Ried,2642.738245805,845
2014,Rotterdam,8431.890233655004,466
2014,Rustenburg,44845.76267815499,-20268
2014,Saaksum,99022.04282288502,-76785
2014,Schermer,0.0,0
2014,Schoonebeek Gas,42684.118418100006,-7647
2014,Schoonebeek Olie,5208.8537955,435
2014,Sebaldeburen,28799.978070655,-12324
2014,Slootdorp,34263.9556745,-10672
2014,Spijkenisse-Oost,130886.045774085,-30201
2014,Spijkenisse-West,34.12544533500001,-10959
2014,Sprang,3792.84983032,-166
2014,Starnmeer,0.0,0
2014,Surhuisterveen,51359.16128468,51359
2014,Tietjerksteradeel,62696.04163314,-19510
2014,Ureterp,40547.505181165005,-10490
2014,Vierhuizen,121085.4856113,-19466
2014,Vinkega,358899.51019580005,59576
2014,Vries,97622.100993495,-39236
2014,Waalwijk-Noord,14404.922345324996,-479
2014,Wanneperveen,15672.486056109998,-5496
2014,Warffum,367975.0642011099,-23013
2014,Warga-Wartena,4252.130283699999,-1460
2014,Westbeemster,285196.65423906,24101
2014,Weststellingwerf,0.0,0
2014,Wieringa,16403.614940245,104
2014,Witterdiep,0.0,-64
2014,Zevenhuizen,3089.50424254,-895
2014,Zuid-Schermer,0.0,0
2014,Zuidwal,31283.546521600005,-1435
2014,Zuidwending-Oost,20204.221560560003,7178
2015,'s-Gravenzande,27189.858141410004,-37766
2015,A12-FA,310849.6119915449,-81938
2015,A18-FA,537.72182295,0
2015,Ameland-Oost,241666.3716208199,-37623
2015,Ameland-Westgat,122164.943208775,-2561
2015,Andel-6 (Wijk & Aalburg),0.0,0
2015,Anjum,72057.575710545,12337
2015,Annerveen,130611.08323425,7410
2015,Appelscha,0.0,0
2015,Assen,0.0,0
2015,B13-FA,665915.8701674399,-148267
2015,Barendrecht,0.0,0
2015,Bedum,311548.2610977451,-36780
2015,Bergen,25362.506950620005,-1646
2015,Blesdijke,0.0,0
2015,Blija-Ferwerderadeel,26971.766069225007,-5574
2015,Blija-Zuid,41325.79509529,-5773
2015,Blija-Zuidoost,69390.98689150499,-906
2015,Blijham,3416.5331671150007,-6486
2015,Boekel,0.0,0
2015,Boerakker,8345.99166995,-7302
2015,Botlek,161157.27054372503,-45450
2015,Bozum,0.0,0
2015,Brakel,10479.112083319998,-1485
2015,Burum-Oost,0.028482705,-1169
2015,Coevorden,231306.9649622102,13171
2015,Collendoorn,7317.87573061,481
2015,Collendoornerveen,4436.811088005,-388
2015,D12-A,16594.016548595002,15171
2015,D15a-A,0.0,-4994
2015,D15a-A104,0.0,0
2015,D18a-A,48050.95522908501,-79782
2015,Dalen,45574.60450657002,5008
2015,De Blesse,0.0,-39
2015,De Hoeve,23091.0766316,5273
2015,De Klem,1.604525715,-13796
2015,De Lier,13631.524072055005,-3655
2015,De Wijk,97974.46581162498,14311
2015,Den Velde,11493.551049684998,-382
2015,Diever,49631.0290693,0
2015,Donkerbroek-Main,10643.344415265,0
2015,Donkerbroek-West,48244.31059943501,0
2015,E17a-A,929952.67433591,-151428
2015,E18-A,52906.42621348,-10519
2015,Een,21697.47484136,21697
2015,Eernewoude,36245.57130540001,1778
2015,Eesveen,35665.52629265,0
2015,Eleveld,130315.6964851,67158
2015,Emmen,55239.078524525,10716
2015,Emmen-Nieuw Amsterdam,22579.583160295,893
2015,Engwierum,0.0,0
2015,Ezumazijl,22418.226526640003,22334
2015,F02a-Hanze,20510.495032510007,-8474
2015,F02a-Pliocene,30814.723307130003,-30808
2015,F03-FA,287180.37126064004,-181754
2015,F03-FB,207757.81469999,-20336
2015,F15a-A,35238.26567426501,-3110
2015,F15a-B,64307.849426385,-5623
2015,F16-E,114917.348025295,-35663
2015,Faan,137878.43275601996,58284
2015,Feerwerd,14324.76462905,-3694
2015,Franeker,0.0,0
2015,G14-A&B,483249.37436410494,126980
2015,G14-C,2247.96689959,-16837
2015,G16a-A,90892.258092015,-46194
2015,G16a-B,149922.11881346002,-92318
2015,G16a-C,289665.593818305,-184337
2015,G16a-D,122340.308058715,-69552
2015,G17a-S1,92343.86016387,66286
2015,G17cd-A,57585.530178685,-22600
2015,Gaag,85031.87507862001,5293
2015,Gasselternijveen,42300.35721974,-6185
2015,Geesbrug,24136.992151735,-2064
2015,Geestvaartpolder,2.1488618550000003,-21418
2015,Groet,26066.17745222,-4006
2015,Groet-Oost,30.013386665,-36569
2015,Grolloo,6486.455022510001,-4378
2015,Groningen,29646148.16987971,-15091617
2015,Grootegast,45555.70464943,-17170
2015,Grouw-Rauwerd,0.0,0
2015,Halfweg,0.0,0
2015,Hardenberg,77921.42939429001,-14700
2015,Hardenberg-Oost,12296.15042507,1309
2015,Harkema,20998.090459405,-14875
2015,Harlingen Lower Cretaceous,0.0,0
2015,Harlingen Upper Cretaceous,0.0,0
2015,Haven,450.2145138699999,-27
2015,Heinenoord,44767.08395271,-91109
2015,Hekelingen,35333.328284575,17656
2015,Helder,2676.57886409,-249
2015,Helm,732.4802302499999,-11
2015,Hemrik (Akkrum 11),6133.78005937,0
2015,Hoorn,858.0172250800003,138
2015,Horizon,2304.214967390001,-137
2015,Houwerzijl,0.0,0
2015,J03-C Unit,69254.366959685,-15187
2015,K01-A Unit,271218.3004878801,-16578
2015,K02b-A,273824.635726865,43828
2015,K04-A,200705.85139343,-14882
2015,K04-E,109214.540830195,-5354
2015,K04-N,164176.692563155,-4581
2015,K04a-B,14044.20787497,-3644
2015,K04a-Z,186802.51159298496,-97230
2015,K05-C North,13341.057446465002,-1091
2015,K05-C Unit,61854.61611118,-4838
2015,K05-F,44457.98752822001,-35099
2015,K05-U,148964.520777125,5453
2015,K05a-A,447637.79325981,145476
2015,K05a-B,313670.579181515,-29247
2015,K05a-D,55784.17314841001,-1917
2015,K05a-En,20195.502688085,-4816
2015,K05a-Es,4.541409075000001,4
2015,K06-A,13894.575566625,-1890
2015,K06-C,35274.985155585,-4622
2015,K06-D,67738.79062257,-4505
2015,K06-DN,26624.522863420003,-13653
2015,K06-G,126359.50783584002,-15345
2015,K06-N,0.0,0
2015,K06-T,0.0,0
2015,K07-FA,22145.375926635003,4663
2015,K07-FB,29665.633935250004,-3494
2015,K07-FC,34525.91427713,626
2015,K07-FD,10.729540465,-1002
2015,K07-FE,65555.231558305,-11857
2015,K08-FA,276076.170348985,-2783
2015,K08-FC,98071.22472525502,-40732
2015,K09ab-A,35648.15395243,-16708
2015,K09ab-B,70301.393305315,31046
2015,K09ab-C,0.0,-3
2015,K09ab-D,24238.251332755,-15016
2015,K09c-A,15570.867149074998,-810
2015,K12-B,49036.64248712501,19788
2015,K12-B9,170243.73237013505,-111529
2015,K12-D,44958.905898616,14067
2015,K12-G,194829.16466871,-61073
2015,K12-H (K12-S2 & K12-D5),18428.6397959375,-46974
2015,K12-K,0.0,0
2015,K14-FA,136.5481976,-2237
2015,K14-FB,51943.15800902001,22721
2015,K15-FA,96954.43052118496,30712
2015,K15-FB,159886.02728942002,-68938
2015,K15-FC,23552.876222,-1750
2015,K15-FE,34536.98244531,-9908
2015,K15-FG,51901.141799485,31773
2015,K15-FI,58305.98332302001,0
2015,K15-FJ,0.0,0
2015,K15-FK,89770.86656837502,-61453
2015,K15-FL,9577.7631697,2146
2015,K15-FM,29574.408050795,-17219
2015,K15-FN,1778.21957958,1585
2015,K15-FO,5818.644246505,-29441
2015,K15-FP,52876.79365113,-33431
2015,K17-FA,112631.9453571,58164
2015,K18-Golf,138129.484592465,53237
2015,Kiel-Windeweer,45407.69796509999,-10423
2015,Kollum,41011.84922654501,-9260
2015,Kollum-Noord,8386.273599225,-47844
2015,Kollumerland,0.0,-20
2015,Kommerzijl,66711.766520255,-32399
2015,L01-A,43219.2767976,-2882
2015,L02-FA,99371.567809835,-28953
2015,L02-FB,315378.15637812,-44662
2015,L04-A,49014.58843413501,7565
2015,L04-B,12144.60555583,-3878
2015,L04-D,14236.013575185,-37162
2015,L04-F,22808.94383451,-7584
2015,L04-I,33888.68654189,8654
2015,L05-B,79731.64876548,-1241
2015,L05-C,70725.98920841,15246
2015,L05a-A,112472.59411686,-18464
2015,L05a-D,0.0,0
2015,L06-B,58034.34482035001,0
2015,L07-A,0.0,0
2015,L07-B,0.0,0
2015,L07-C,37598.691787430005,16324
2015,L07-G,4849.54763667,-1589
2015,L07-H,4759.124542530001,4759
2015,L07-H South-East,6542.87187671,-3002
2015,L07-N,2180.84898763,-3033
2015,L08-A,17575.2003745,-3451
2015,L08-D,93485.464913825,30198
2015,L08-G,19291.38673242,-7356
2015,L08-H,9874.34830229,-383
2015,L08-P,31678.649111125003,-3014
2015,L09-FA,70991.84255722,-34991
2015,L09-FB,19721.588453825003,-2721
2015,L09-FC,0.0,-5
2015,L09-FD,80043.37192832002,3111
2015,L09-FE,0.0,-1350
2015,L09-FF,1701.1401052750002,539
2015,L09-FI,0.0,0
2015,L09-FK,185353.87594211,-31921
2015,L09-FL,6578.385590185,-62412
2015,L09-FM,1244.184684555,0
2015,L10-CDA,60330.603618809975,-39550
2015,L10-G,0.7975157399999999,-1457
2015,L10-M,79426.94711688001,-16562
2015,L10-N,104126.472692365,0
2015,L11-Gillian,11641.983919675,0
2015,L12b-C,21516.63287274,-1105
2015,L13-FC,38443.283109305004,-2298
2015,L13-FD,16453.913287445,-2894
2015,L13-FE,26683.85128302,26683
2015,L13-FF,70882.59766965,20234
2015,L13-FG,4200.29387043,4200
2015,L15b-A,83773.651585245,-609
2015,Langezwaag,86455.30353557001,5827
2015,Lauwersoog,251278.61046763504,-79891
2015,Leens,82903.43426818999,5672
2015,Leeuwarden-Nijega,21931.50351445,9123
2015,Loon op Zand,1377.8033832,-69
2015,Loon op Zand-Zuid,1013.80496245,-967
2015,M07-A,19657.408058174,-52943
2015,Maasdijk,45974.56708950001,42243
2015,Markham,20917.298739215,-17599
2015,Marum,151798.7450839,-22929
2015,Metslawier,403.07247235,403
2015,Metslawier-Zuid,315556.248183335,-67723
2015,Middelburen,0.0,0
2015,Middelie,30451.428514685,292
2015,Middenmeer,3522.1396528500004,-65418
2015,Moddergat,295197.84235620504,-77936
2015,Molenpolder,24158.514527565003,-2918
2015,Monster,26929.894383045004,-5955
2015,Munnekezijl,139399.60014263503,40211
2015,N07-FA,100942.102053705,-20436
2015,Nes,981081.8419973752,-307089
2015,Nijensleek,0.0,0
2015,Noorderdam,0.0,0
2015,Noordwolde,10669.3470151,8766
2015,Oldelamer,0.0,-229
2015,Oosterhesselen,56502.43523429001,13352
2015,Oostrum,217586.66873799,191115
2015,Opeinde,3534.69314135,1044
2015,Opeinde-Zuid,3178.4377967,412
2015,Opende-Oost,108395.203118505,-28317
2015,Oud-Beijerland Noord,5185.218424924999,-5528
2015,Oud-Beijerland Zuid,20046.43792401,19212
2015,Oude Pekela,25517.405394645004,9168
2015,Oudeland,89037.002289645,15650
2015,Oudendijk,44422.64682080501,-46086
2015,P06-Main,63536.189653035006,1441
2015,P09-A,12532.13491057,-7360
2015,P09-B,0.0,0
2015,P11b-De Ruyter,20267.14091082,-17666
2015,P11b-Van Ghent,97872.704491065,21765
2015,P12-SW,0.0,0
2015,P15 Rijn,2858.76057476,254
2015,Pasop,0.437789725,-134
2015,Pernis,33787.666826575005,-19777
2015,Pernis-West,94153.49089249,-30063
2015,Pieterzijl Oost,0.0,0
2015,Q01-B,109378.546355415,23746
2015,Q01-D,221257.52186822,-32141
2015,Q04-A,53985.71185981,-15641
2015,Q04-B,51836.19384768,-7730
2015,Q13a-Amstel,27767.75007264499,11015
2015,Q16-FA,88986.23134052499,-33109
2015,Q16-Maas,300587.88898505404,165932
2015,Reedijk,29091.438426175,9847
2015,Ried,2085.2188330500003,-557
2015,Rotterdam,7402.83436505,-1029
2015,Rustenburg,51116.77662987501,6271
2015,Saaksum,79733.85248291501,-19288
2015,Schermer,0.0,0
2015,Schoonebeek Gas,49970.89947417001,7286
2015,Schoonebeek Olie,1799.451853785,-3409
2015,Sebaldeburen,11620.794896985,-17179
2015,Slootdorp,155798.10085496,121534
2015,Sonnega-Weststellingwerf,29507.6182174,0
2015,Spijkenisse-Oost,94321.702363815,-36564
2015,Spijkenisse-West,11.2031973,-22
2015,Sprang,3149.26939695,-643
2015,Starnmeer,0.0,0
2015,Surhuisterveen,30161.248825975003,-21197
2015,Tietjerksteradeel,73932.18076384504,11236
2015,Ureterp,37962.48133501001,-2585
2015,Vierhuizen,79068.25386366501,-42017
2015,Vinkega,222642.62737305005,-136256
2015,Vries,40160.58767712501,-57461
2015,Waalwijk-Noord,10163.5785675,-4241
2015,Wanneperveen,17310.913574464998,1638
2015,Warffum,316783.158634765,-51191
2015,Warga-Wartena,7043.382627949999,2791
2015,Westbeemster,251268.94322657504,-33927
2015,Weststellingwerf,1.0127184,1
2015,Wieringa,12064.98690112,-4338
2015,Witterdiep,0.0,0
2015,Zevenhuizen,565.9471286900001,-2523
2015,Zuid-Schermer,0.0,0
2015,Zuidwal,28356.04135595,-2927
2015,Zuidwending-Oost,12135.547000725,-8068
2016,'s-Gravenzande,58531.257256525,31341
2016,A12-FA,174812.30867112993,-136037
2016,A18-FA,537043.5980531151,536505
2016,Ameland-Oost,241094.12348483488,-572
2016,Ameland-Westgat,110676.73319373504,-11488
2016,Andel-6 (Wijk & Aalburg),0.0,0
2016,Anjum,85267.13167277,13209
2016,Annerveen,116964.25656520498,-13646
2016,Appelscha,0.0,0
2016,Assen,6878.985729265,6878
2016,B13-FA,430882.6373900501,-235033
2016,Bedum,278818.58012873505,-32729
2016,Bergen,25225.979851320004,-136
2016,Blesdijke,0.0,0
2016,Blija-Ferwerderadeel,19214.51929603,-7757
2016,Blija-Zuid,36926.45775283001,-4399
2016,Blija-Zuidoost,65361.871968295,-4029
2016,Blijham,4718.303551690001,1301
2016,Boekel,0.0,0
2016,Boerakker,14142.768583420004,5796
2016,Botlek,95328.10498771,-65829
2016,Bozum,0.0,0
2016,Brakel,0.0,-10479
2016,Burum-Oost,0.0,0
2016,Coevorden,206387.52547633485,-24919
2016,Collendoorn,6119.63575905,-1198
2016,Collendoornerveen,2457.0025265,-1979
2016,D12-A,26000.060654595,9406
2016,D15a-A,21038.455726965003,21038
2016,D15a-A104,0.0,0
2016,D18a-A,39056.61596488,-8994
2016,Dalen,55635.756102145024,10061
2016,De Blesse,0.0,0
2016,De Hoeve,2794.05841815,-20297
2016,De Klem,0.0,-1
2016,De Lier,13074.32957312,-557
2016,De Wijk,89866.10534948995,-8108
2016,Den Velde,93263.43800869002,81769
2016,Diever,262647.72585375,213016
2016,Donkerbroek-Main,1.079178045,-10642
2016,Donkerbroek-West,22157.944183945,-26086
2016,E17a-A,976023.75981842,46071
2016,E18-A,42491.426589285,-10414
2016,Een,16924.982415950002,-4772
2016,Eernewoude,13859.926883449998,-22385
2016,Eesveen,7981.613479799999,-27683
2016,Eleveld,197038.13136075003,66722
2016,Emmen,49340.458007125,-5898
2016,Emmen-Nieuw Amsterdam,23998.229687550003,1418
2016,Engwierum,0.0,0
2016,Ezumazijl,2347.488635605,-20070
2016,F02a-Hanze,16845.769903515004,-3664
2016,F02a-Pliocene,24883.32658068,-5931
2016,F03-FA,122561.821220245,-164618
2016,F03-FB,180466.32393765004,-27291
2016,F15a-A,39118.688218395,3880
2016,F15a-B,51861.68692357,-12446
2016,F16-E,157071.20708915504,42153
2016,Faan,56179.46034805999,-81698
2016,Feerwerd,8867.660851345001,-5457
2016,Franeker,0.0,0
2016,G14-A&B,464823.13713708,-18426
2016,G14-C,18262.7306766,16014
2016,G16a-A,105752.57458386,14860
2016,G16a-B,120963.270543805,-28958
2016,G16a-C,210456.49614316,-79209
2016,G16a-D,18035.14753416,-104305
2016,G17a-S1,37942.72066723,-54401
2016,G17cd-A,61767.02757364501,4181
2016,Gaag,60620.69258482999,-24411
2016,Gasselternijveen,32687.867303155,-9612
2016,Geesbrug,21264.862639180003,-2872
2016,Geestvaartpolder,0.0,-2
2016,Groet,20964.296257380003,-5101
2016,Groet-Oost,0.0,-30
2016,Grolloo,5384.583646030001,-1101
2016,Groningen,29107938.68187838,-538209
2016,Grootegast,68310.74021761,22755
2016,Grouw-Rauwerd,0.0,0
2016,Halfweg,0.0,0
2016,Hardenberg,85726.944858225,7805
2016,Hardenberg-Oost,11854.931171405,-441
2016,Harkema,13474.288991305,-7523
2016,Harlingen Lower Cretaceous,0.0,0
2016,Harlingen Upper Cretaceous,0.0,0
2016,Haven,345.50787063000007,-104
2016,Heinenoord,18797.643260905,-25969
2016,Hekelingen,28549.775440785,-6783
2016,Helder,2563.6006323350007,-112
2016,Helm,210.30574457,-522
2016,Hemrik (Akkrum 11),5191.035226235001,-942
2016,Hoorn,503.581608805,-354
2016,Horizon,2424.938385075,120
2016,Houwerzijl,0.0,0
2016,J03-C Unit,77771.19578439501,8516
2016,K01-A Unit,258122.16793154005,-13096
2016,K02b-A,378786.46185045,104961
2016,K04-A,171845.63134678497,-28860
2016,K04-E,81817.79592373001,-27396
2016,K04-N,152918.66816586,-11258
2016,K04a-B,10343.476387195002,-3700
2016,K04a-Z,124658.43102546498,-62144
2016,K05-C North,4533.489828095,-8807
2016,K05-C Unit,54938.183009245,-6916
2016,K05-F,19481.342111725,-24976
2016,K05-U,103880.36629744,-45084
2016,K05a-A,469574.99120543007,21937
2016,K05a-B,289283.9255713051,-24386
2016,K05a-D,42462.1432038,-13322
2016,K05a-En,9278.723249905,-10916
2016,K05a-Es,0.0,-4
2016,K06-A,9997.214252340002,-3897
2016,K06-C,31195.240641865,-4079
2016,K06-D,66590.04831772501,-1148
2016,K06-DN,21333.667360225005,-5290
2016,K06-G,121657.05649185502,-4702
2016,K06-N,0.0,0
2016,K06-T,0.0,0
2016,K07-FA,34747.58356608,12602
2016,K07-FB,24546.46268356,-5119
2016,K07-FC,56017.688077894985,21491
2016,K07-FD,6692.962018165001,6682
2016,K07-FE,19041.579695675,-46513
2016,K08-FA,249923.03097874,-26153
2016,K08-FC,49905.65087159,-48165
2016,K09ab-A,30405.465868135005,-5242
2016,K09ab-B,232688.24956491,162386
2016,K09ab-C,0.0,0
2016,K09ab-D,8809.035005135001,-15429
2016,K09c-A,12629.81792974,-2941
2016,K12-B,42955.83920414001,-6080
2016,K12-B9,87731.749630655,-82511
2016,K12-D,37628.91615709501,-7329
2016,K12-G,202650.6040745701,7821
2016,K12-H (K12-S2 & K12-D5),19445.23975568,1016
2016,K12-K,0.0,0
2016,K14-FA,0.0,-136
2016,K14-FB,40709.408260790005,-11233
2016,K15-FA,96944.13349587,-10
2016,K15-FB,153953.948032965,-5932
2016,K15-FC,23693.780163635,140
2016,K15-FE,25010.44805784,-9526
2016,K15-FG,35446.043842495004,-16455
2016,K15-FH,206679.23479179505,0
2016,K15-FI,103482.940785085,45176
2016,K15-FJ,0.0,0
2016,K15-FK,110990.253931735,21219
2016,K15-FL,6373.218336579999,-3204
2016,K15-FM,22663.699972565,-6910
2016,K15-FN,1836.333792015,58
2016,K15-FO,9017.649720960002,3199
2016,K15-FP,33300.602021925006,-19576
2016,K17-FA,91844.94127936504,-20787
2016,K18-Golf,191613.72572838503,53484
2016,Kiel-Windeweer,33950.95606451,-11456
2016,Kollum,49397.210324295,8385
2016,Kollum-Noord,71263.678328995,62877
2016,Kollumerland,0.0,0
2016,Kommerzijl,94738.520378615,28026
2016,L01-A,35912.012456975,-7307
2016,L02-FA,73567.905955365,-25803
2016,L02-FB,264907.833770075,-50470
2016,L04-A,47018.147027825005,-1996
2016,L04-B,0.0,-12144
2016,L04-D,15645.384234845,1409
2016,L04-F,14504.688821620002,-8304
2016,L04-I,29667.369270425,-4221
2016,L05-B,65457.60444963002,-14274
2016,L05-C,62047.69509379999,-8678
2016,L05a-A,50228.671119165,-62243
2016,L06-B,114802.11016561,56767
2016,L07-A,0.0,0
2016,L07-B,0.0,0
2016,L07-C,33339.488298655,-4259
2016,L07-G,2366.04142571,-2483
2016,L07-H,7132.33517058,2373
2016,L07-H South-East,0.0,-6542
2016,L07-N,0.0,-2180
2016,L08-D,60281.75050516001,-33203
2016,L08-P,24756.292661465,-6922
2016,L09-FA,37515.72588742501,-33476
2016,L09-FB,19250.754571365,-470
2016,L09-FC,7.600662575,7
2016,L09-FD,43150.708377515,-36892
2016,L09-FE,12833.03253568,12833
2016,L09-FF,88.786920975,-1612
2016,L09-FI,0.0,0
2016,L09-FK,231526.711141115,46172
2016,L09-FL,4679.958446355,-1898
2016,L09-FM,2043.07708863,798
2016,L10-CDA,56627.78445425001,-3702
2016,L10-G,0.0,0
2016,L10-M,77606.92442059501,-1820
2016,L10-N,73284.78259309,-30841
2016,L11-Gillian,17102.20813595,5460
2016,L12b-C,16454.664386925,-5061
2016,L13-FC,26729.50167473,-11713
2016,L13-FD,3549.5748272550004,-12904
2016,L13-FE,74153.05148214003,47469
2016,L13-FF,28254.608113955004,-42627
2016,L13-FG,0.0,-4200
2016,L15b-A,73315.98381404502,-10457
2016,Langezwaag,60247.59868695,-26207
2016,Lauwersoog,252532.071019785,1253
2016,Leens,65947.45106513498,-16955
2016,Leeuwarden-Nijega,33320.67916420502,11389
2016,Loon op Zand,2000.63574835,622
2016,Loon op Zand-Zuid,30.170569,-983
2016,M07-A,0.0,-19657
2016,Maasdijk,18183.934855590007,-27790
2016,Markham,31286.684893725,10369
2016,Marum,148136.015854085,-3662
2016,Metslawier,6.039388375,-397
2016,Metslawier-Zuid,164787.81326197504,-150768
2016,Middelburen,1257.19495125,1257
2016,Middelie,189857.20997001496,159405
2016,Middenmeer,0.0,-3522
2016,Moddergat,279300.69421729003,-15897
2016,Molenpolder,19943.802078915,-4214
2016,Monster,25889.57202224,-1040
2016,Munnekezijl,104691.44402467998,-34708
2016,N07-FA,92273.84756515002,-8668
2016,Nes,951343.8472226148,-29737
2016,Nijensleek,0.0,0
2016,Noorderdam,0.0,0
2016,Noordwolde,7818.956135950001,-2850
2016,Oldelamer,0.0,0
2016,Oosterhesselen,53143.74622137,-3358
2016,Oostrum,157816.79674810998,-59769
2016,Opeinde,3683.83702405,149
2016,Opeinde-Zuid,3443.78267648,265
2016,Opende-Oost,90427.044796675,-17968
2016,Oud-Beijerland Noord,533.3808477250001,-4651
2016,Oud-Beijerland Zuid,15323.546546985002,-4722
2016,Oude Pekela,16587.121624155003,-8930
2016,Oudeland,74098.239153655,-14938
2016,Oudendijk,9334.60948186,-35088
2016,P06-Main,56365.404940534994,-7170
2016,P09-A,14952.088822270003,2419
2016,P09-B,0.0,0
2016,P11b-De Ruyter,9714.584590285,-10552
2016,P11b-Van Ghent,82906.842698555,-14965
2016,P15 Rijn,4543.8543679700015,1685
2016,Pasop,0.0,0
2016,Pernis,0.0,-33787
2016,Pernis-West,26641.13144518,-67512
2016,Pieterzijl Oost,14353.17559983,14353
2016,Q01-B,147566.06004839498,38187
2016,Q01-D,168282.925992525,-52974
2016,Q04-A,41911.071431525,-12074
2016,Q04-B,52102.2729483,266
2016,Q13a-Amstel,16679.319085324998,-11088
2016,Q16-FA,87555.63473615001,-1430
2016,Q16-Maas,158470.754380335,-142117
2016,Reedijk,40232.159440215,11140
2016,Ried,2713.795210375,628
2016,Rotterdam,9235.298728845,1832
2016,Rustenburg,21089.817428485,-30026
2016,Saaksum,81592.68550205,1858
2016,Schermer,0.0,0
2016,Schoonebeek Gas,52134.301222615,2163
2016,Schoonebeek Olie,747.7944313049993,-1051
2016,Sebaldeburen,28767.85063433,17147
2016,Slootdorp,202422.669645435,46624
2016,Sonnega-Weststellingwerf,3528.2265124,-25979
2016,Spijkenisse-Oost,78623.00377978501,-15698
2016,Spijkenisse-West,7.736746610000001,-3
2016,Sprang,5480.895275700001,2331
2016,Starnmeer,0.0,0
